action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,10901763,[],CHEMBL2038194,Inhibition of South African HIV1 subtype C protease expressed in Escherichia coli BL21S4 (DE3)pLysS cells using Lys-Ala-Arg-Val-Nle-p-nitro-Phe-Glu-Ala-Nle-NH2 as substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,,,CHEMBL2034816,Eur J Med Chem,2012,"{'bei': '12.09', 'le': '0.23', 'lle': '3.27', 'sei': '6.34'}",CHEMBL729,LOPINAVIR,CHEMBL729,7.60,1,http://www.openphacts.org/units/Nanomolar,1645705,=,1,1,=,,IC50,nM,,25.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,25.0
,,10901773,[],CHEMBL2038196,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(C/C=C/c1ccccc1)C(=O)N[C@H](C(=O)NC[C@H]1OC(O)[C@H](O)[C@H]1O)C1CCCCC1,,,CHEMBL2034816,Eur J Med Chem,2012,"{'bei': '13.76', 'le': '0.26', 'lle': '6.56', 'sei': '5.23'}",CHEMBL2034991,,CHEMBL2034991,9.77,0,http://www.openphacts.org/units/Nanomolar,1645706,=,1,1,=,,IC50,nM,,0.17,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.17
,,10901775,[],CHEMBL2038196,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1O[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(C)N[C@@H](CC(C)C)C(=O)OC)[C@@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2034816,Eur J Med Chem,2012,,CHEMBL2035873,,CHEMBL2035873,,0,http://www.openphacts.org/units/Nanomolar,1645708,>,1,1,>,,IC50,nM,,2000000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,mM,UO_0000065,,2.0
,,10922559,[],CHEMBL2044965,Inhibition of Human immunodeficiency virus 1 3B protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,,,CHEMBL2040835,ACS Med Chem Lett,2011,"{'bei': '15.37', 'le': '0.30', 'lle': '6.04', 'sei': '6.00'}",CHEMBL1323,DARUNAVIR,CHEMBL1323,8.42,0,http://www.openphacts.org/units/Nanomolar,1649226,=,1,1,=,,IC50,nM,,3.8,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,3.8
,,10922560,[],CHEMBL2044965,Inhibition of Human immunodeficiency virus 1 3B protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](O)[C@H]21)S(=O)(=O)c1ccc(N)cc1,,,CHEMBL2040835,ACS Med Chem Lett,2011,"{'bei': '15.15', 'le': '0.30', 'lle': '7.19', 'sei': '5.31'}",CHEMBL2041753,,CHEMBL2041753,8.54,0,http://www.openphacts.org/units/Nanomolar,1649227,=,1,1,=,,IC50,nM,,2.9,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,2.9
,,10922561,[],CHEMBL2044965,Inhibition of Human immunodeficiency virus 1 3B protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](OCc3ccccc3)[C@H]21)S(=O)(=O)c1ccc(N)cc1,,,CHEMBL2040835,ACS Med Chem Lett,2011,"{'bei': '12.93', 'le': '0.25', 'lle': '4.89', 'sei': '5.65'}",CHEMBL2041754,,CHEMBL2041754,8.46,0,http://www.openphacts.org/units/Nanomolar,1649228,=,1,1,=,,IC50,nM,,3.5,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,3.5
,,10922562,[],CHEMBL2044965,Inhibition of Human immunodeficiency virus 1 3B protease,B,,,BAO_0000190,BAO_0000357,single protein format,COCCO[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3)[C@@H]21,,,CHEMBL2040835,ACS Med Chem Lett,2011,"{'bei': '13.84', 'le': '0.27', 'lle': '6.58', 'sei': '5.41'}",CHEMBL2041756,,CHEMBL2041756,8.60,0,http://www.openphacts.org/units/Nanomolar,1649230,=,1,1,=,,IC50,nM,,2.5,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,2.5
,,10922563,[],CHEMBL2044965,Inhibition of Human immunodeficiency virus 1 3B protease,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc2ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]3CO[C@H]4OC[C@H](OCCOC)[C@H]43)cc2o1,,,CHEMBL2040835,ACS Med Chem Lett,2011,"{'bei': '13.04', 'le': '0.26', 'lle': '6.20', 'sei': '5.16'}",CHEMBL2041942,,CHEMBL2041942,8.82,0,http://www.openphacts.org/units/Nanomolar,1649500,=,1,1,=,,IC50,nM,,1.5,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,1.5
,,10937060,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '10.71', 'le': '0.21', 'lle': '10.71', 'sei': '3.09'}",CHEMBL2046922,,CHEMBL2046922,9.22,0,http://www.openphacts.org/units/Nanomolar,1651866,=,1,1,=,,IC50,nM,,0.6,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.6
,,10937061,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,,,CHEMBL2046312,J Med Chem,2012,,CHEMBL1233644,,CHEMBL1233644,,0,http://www.openphacts.org/units/Nanomolar,1651865,<,1,1,<,,IC50,nM,,0.6,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.6
,,10937062,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '9.51', 'le': '0.18', 'lle': '5.18', 'sei': '3.68'}",CHEMBL2046975,,CHEMBL2046975,8.74,0,http://www.openphacts.org/units/Nanomolar,1651937,=,1,1,=,,IC50,nM,,1.8,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,1.8
,,10937063,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)C(C)C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '9.63', 'le': '0.18', 'lle': '3.63', 'sei': '4.12'}",CHEMBL2046976,,CHEMBL2046976,7.12,0,http://www.openphacts.org/units/Nanomolar,1651938,=,1,1,=,,IC50,nM,,75.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,75.0
,,10937064,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(COc1ccccc1)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '11.98', 'le': '0.22', 'lle': '3.63', 'sei': '5.73'}",CHEMBL2046977,,CHEMBL2046977,6.21,0,http://www.openphacts.org/units/Nanomolar,1651939,=,1,1,=,,IC50,nM,,614.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,614.0
,,10937065,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](NC(=O)COc1ccccc1C)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '12.76', 'le': '0.24', 'lle': '3.81', 'sei': '5.71'}",CHEMBL2046978,,CHEMBL2046978,6.18,0,http://www.openphacts.org/units/Nanomolar,1651940,=,1,1,=,,IC50,nM,,655.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,655.0
,,10937066,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '12.93', 'le': '0.24', 'lle': '3.87', 'sei': '6.53'}",CHEMBL2046979,,CHEMBL2046979,7.07,0,http://www.openphacts.org/units/Nanomolar,1651941,=,1,1,=,,IC50,nM,,85.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,85.0
,,10937067,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1c(C)cccc1C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '13.95', 'le': '0.26', 'lle': '4.20', 'sei': '7.40'}",CHEMBL2046980,,CHEMBL2046980,8.02,0,http://www.openphacts.org/units/Nanomolar,1651942,=,1,1,=,,IC50,nM,,9.6,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,9.6
,,10937068,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCCN1C(=O)COc1c(C)cccc1C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '11.48', 'le': '0.21', 'lle': '2.55', 'sei': '6.24'}",CHEMBL2046981,,CHEMBL2046981,6.76,0,http://www.openphacts.org/units/Nanomolar,1651943,=,1,1,=,,IC50,nM,,175.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,175.0
,,10937069,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1ccc(OCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H]2CCCN2C(=O)COc2ccc(C(C)=O)cc2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2046312,J Med Chem,2012,,CHEMBL2046982,,CHEMBL2046982,,0,http://www.openphacts.org/units/Nanomolar,1651944,=,1,1,=,,IC50,nM,,116000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,116.0
,,10937070,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H]1CCCN1C(=O)COc1c(C)cccc1C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '9.54', 'le': '0.18', 'lle': '1.66', 'sei': '5.06'}",CHEMBL2046449,,CHEMBL2046449,5.48,0,http://www.openphacts.org/units/Nanomolar,1651945,=,1,1,=,,IC50,nM,,3300.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,3.3
,,10937071,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1OCC(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1c(C)cccc1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2046312,J Med Chem,2012,,CHEMBL2046983,,CHEMBL2046983,,0,http://www.openphacts.org/units/Nanomolar,1651946,=,1,1,=,,IC50,nM,,290000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,290.0
,,10937072,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '8.61', 'le': '0.16', 'lle': '4.32', 'sei': '3.33'}",CHEMBL2046984,,CHEMBL2046984,8.22,0,http://www.openphacts.org/units/Nanomolar,1651947,=,1,1,=,,IC50,nM,,6.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,6.0
,,10937073,[],CHEMBL2051187,Inhibition of Human immunodeficiency virus 1 protease using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '12.09', 'le': '0.22', 'lle': '3.00', 'sei': '6.45'}",CHEMBL2046985,,CHEMBL2046985,7.55,0,http://www.openphacts.org/units/Nanomolar,1651948,=,1,1,=,,IC50,nM,,28.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,28.0
,,10937090,[],CHEMBL2051290,Inhibition of HIV1 3B protease activity in human H9 cells using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate after 40 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,,,CHEMBL2046312,J Med Chem,2012,"{'bei': '9.17', 'le': '0.17', 'lle': '5.13', 'sei': '3.49'}",CHEMBL1233644,,CHEMBL1233644,8.30,0,http://www.openphacts.org/units/Nanomolar,1651865,=,1,1,=,,IC50,nM,,5.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,5.0
,,10937091,[],CHEMBL2051290,Inhibition of HIV1 3B protease activity in human H9 cells using Abz-Thr-Ile-Nle-Phe(p-NO2)-Gln-Arg-NH2 as substrate after 40 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1c(C)cccc1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2046312,J Med Chem,2012,,CHEMBL2046980,,CHEMBL2046980,,0,http://www.openphacts.org/units/Nanomolar,1651942,=,1,1,=,,IC50,nM,,0.0015,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,pM,UO_0000065,,1.5
,,12041478,[],CHEMBL2149735,Inhibition of Human immunodeficiency virus 1 protease preincubated for 10 mins by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.36', 'le': '0.26', 'lle': '-0.02', 'sei': '8.94'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,4.23,0,http://www.openphacts.org/units/Nanomolar,1727224,=,1,1,=,,IC50,nM,,59200.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,59.2
,,12041479,[],CHEMBL2149735,Inhibition of Human immunodeficiency virus 1 protease preincubated for 10 mins by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2146458,Bioorg Med Chem,2012,,CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,,0,http://www.openphacts.org/units/Nanomolar,1727226,=,1,1,=,,IC50,nM,,103500.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,103.5
,,12041480,[],CHEMBL2149735,Inhibition of Human immunodeficiency virus 1 protease preincubated for 10 mins by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.03', 'le': '0.26', 'lle': '0.72', 'sei': '9.59'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,4.16,0,http://www.openphacts.org/units/Nanomolar,1727227,=,1,1,=,,IC50,nM,,69600.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,69.6
,,12041481,[],CHEMBL2149735,Inhibition of Human immunodeficiency virus 1 protease preincubated for 10 mins by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '15.70', 'le': '0.28', 'lle': '0.24', 'sei': '9.18'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,4.34,0,http://www.openphacts.org/units/Nanomolar,1727228,=,1,1,=,,IC50,nM,,45900.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,45.9
,,12041482,[],CHEMBL2149735,Inhibition of Human immunodeficiency virus 1 protease preincubated for 10 mins by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '15.44', 'le': '0.28', 'lle': '1.01', 'sei': '9.91'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,4.30,0,http://www.openphacts.org/units/Nanomolar,1727229,=,1,1,=,,IC50,nM,,50600.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.6
,,12041483,[],CHEMBL2149735,Inhibition of Human immunodeficiency virus 1 protease preincubated for 10 mins by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2146458,Bioorg Med Chem,2012,,CHEMBL45830,MILTIRONE,CHEMBL45830,,0,http://www.openphacts.org/units/Nanomolar,1727230,=,1,1,=,,IC50,nM,,147600.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,147.6
,,12134057,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2,,,CHEMBL2176908,J Med Chem,2012,"{'bei': '11.39', 'le': '0.21', 'lle': '0.07', 'sei': '7.08'}",CHEMBL2180487,,CHEMBL2180487,7.00,0,http://www.openphacts.org/units/Nanomolar,1753742,=,1,1,=,,IC50,nM,,100.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,100.0
,,12134058,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1CC3=C(CC(C)(C)CC3=O)Nc3ccccc31)C2,,,CHEMBL2176908,J Med Chem,2012,"{'bei': '12.44', 'le': '0.23', 'lle': '1.51', 'sei': '6.78'}",CHEMBL2180488,,CHEMBL2180488,6.70,0,http://www.openphacts.org/units/Nanomolar,1753743,=,1,1,=,,IC50,nM,,200.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,200.0
,,12134059,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)[C@H]1c1ccccc1)[C@H]2c1ccccc1,,,CHEMBL2176908,J Med Chem,2012,,CHEMBL2180489,,CHEMBL2180489,,0,http://www.openphacts.org/units/Nanomolar,1753744,>,1,1,>,,IC50,nM,,1000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,1.0
,,12134060,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,,,CHEMBL2176908,J Med Chem,2012,"{'bei': '10.89', 'le': '0.20', 'lle': '-1.15', 'sei': '7.61'}",CHEMBL2180490,,CHEMBL2180490,7.52,0,http://www.openphacts.org/units/Nanomolar,1753745,=,1,1,=,,IC50,nM,,30.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,30.0
,,12134061,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(F)(F)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,,,CHEMBL2176908,J Med Chem,2012,"{'bei': '8.80', 'le': '0.16', 'lle': '-2.79', 'sei': '6.60'}",CHEMBL2180491,,CHEMBL2180491,6.52,0,http://www.openphacts.org/units/Nanomolar,1753746,=,1,1,=,,IC50,nM,,300.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,0.3
,,12134062,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,,,CHEMBL2176908,J Med Chem,2012,"{'bei': '10.89', 'le': '0.20', 'lle': '-1.15', 'sei': '7.61'}",CHEMBL2180490,,CHEMBL2180490,7.52,0,http://www.openphacts.org/units/Nanomolar,1753747,=,1,1,=,,IC50,nM,,30.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,0.03
,,12134063,[],CHEMBL2187146,Inhibition of HIV1 protease by spectrophotometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1NC2c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2176908,J Med Chem,2012,,CHEMBL2180492,,CHEMBL2180492,,0,http://www.openphacts.org/units/Nanomolar,1753748,=,1,1,=,,IC50,nM,,110000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,110.0
